TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
FIDC;13.606.266/0001-24;TERRAS RARAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL NP;2019-02-28;57656983.21;3
FIDC;13.627.475/0001-54;CREDIX FIDC I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2019-02-28;1217013.69;1
FIDC;13.633.964/0001-19;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL INVEST DUNAS LP;2019-02-28;616050.26;27
FIDC;13.649.789/0001-58;OSHER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;105017309.63;4
FIDC;13.670.255/0001-03;G&G FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2019-02-28;21259006.12;1
FIDC;13.711.061/0001-09;4SSETS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;1953382.69;11
FIDC;13.733.804/0001-41;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MIT;2019-02-28;316422603.31;87
FIDC;13.762.574/0001-49;SIGULER GUFF (JUS BLC) 2A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;8294284.38;1
FIDC;13.764.696/0001-74;SG 4870 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;8353290.11;2
FIDC;13.767.420/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDI VAREJO BR;2019-02-28;44823541.97;3
FIDC;13.776.087/0001-35;V4 FIDC NP - AÇÕES JUDICIAIS;2019-02-28;345070897.26;2
FIDC;13.805.152/0001-03;PUMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS MULTISSETORIAL;2019-02-28;63702366.55;2
FIDC;13.807.406/0001-22;BENVAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;8897003.34;11
FIDC;13.842.701/0001-10;NEW TRADE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO MULTISSETORIAL;2019-02-28;77825734.47;3
FIDC;13.895.002/0001-38;POLICARD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;64825856.96;22
FIDC;13.963.676/0001-22;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS HOPE;2019-02-28;22380834.38;1
FIDC;13.974.813/0001-24;G5 BRJUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;3779987.53;3
FIDC;13.990.000/0001-28;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ITÁLIA;2019-02-28;3482815.37;48
FIDC;14.017.322/0001-58;JGP CANVAS CRÉDITO FEEDER I FIC FIDC-NP MULTICARTEIRA;2019-02-28;15781383.91;14
FIDC;14.017.351/0001-10;JGP CANVAS DISTRESSED FIC DE FI EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTICARTEIRA;2019-02-28;41559305.31;71
FIDC;14.038.410/0001-36;G5 MIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;13972832.72;3
FIDC;14.042.458/0001-18;FEDERAL 4870 IAA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;109822699.86;12
FIDC;14.045.574/0001-90;BRASIL OLEO E GAS EXCLUSIVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;812718761.34;381
FIDC;14.051.028/0001-62;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS DA INDÚSTRIA EXODUS INSTITUCIONAL;2019-02-28;1259068241.12;38
FIDC;14.076.720/0001-45;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VID INDÚSTRIA;2019-02-28;180408700.97;1
FIDC;14.109.346/0001-37;FIDC MULTISEGMENTOS NPL IPANEMA II - NÃO PADRONIZADO;2019-02-28;24360710.43;0
FIDC;14.115.142/0001-09;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS G5 CROMO I;2019-02-28;337359486.25;2
FIDC;14.126.377/0001-04;CROMO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;82498193.42;1
FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP RED H;2019-02-28;309596987.67;10
FIDC;14.138.802/0001-77;SG IV LOCAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;85629409.23;2
FIDC;14.166.140/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SIFRA STAR;2019-02-28;537111319.52;129
FIDC;14.180.196/0001-58;JC DIVERSIFICADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;129387622.51;1
FIDC;14.239.052/0001-20;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - BRAZIL PLUS;2019-02-28;267142.21;2
FIDC;14.283.986/0001-69;FRAM CAPITAL ATIVO FIDC;2019-02-28;40444850.91;91
FIDC;14.330.038/0001-37;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS F ACB - FINANCEIRO;2019-02-28;800381569.08;2
FIDC;14.351.508/0001-49;JGP CANVAS STRESSED FI EM COTAS DE FUNDO DE INVEST. EM DIREITOS CRED. NP MULTICARTEIRA;2019-02-28;32468686.80;39
FIDC;14.364.744/0001-08;CAPITAL FORTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;6307889.57;3
FIDC;14.400.127/0001-02;YAP I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;87857174.44;2
FIDC;14.460.428/0001-21;LIVRE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;27354051.59;29
FIDC;14.481.752/0001-26;BERTOLUCCI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;21262999.45;1
FIDC;14.583.491/0001-55;ITAPEVA VI MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NAO-PADRONIZADOS;2019-02-28;0.00;0
FIDC;14.605.855/0001-50;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DEL MONTE NÃO PADRONIZADO;2019-02-28;81488207.72;25
FIDC;14.605.977/0001-47;SPECIAL SITUATION FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2019-02-28;0.00;0
FIDC;14.606.072/0001-91;MILLE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL LP;2019-02-28;45338461.16;2
FIDC;14.665.353/0001-15;RIO TIBAGI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS;2019-02-28;11409.51;1
FIDC;14.693.954/0001-31;POLO CLUBES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2019-02-28;110763130.19;11
FIDC;14.718.674/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL JGM LP;2019-02-28;11480680.18;4
FIDC;14.744.913/0001-27;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTIPLIX;2019-02-28;22643934.91;3
FIDC;14.770.038/0001-58;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTIPLIX MULTISSETORIAL;2019-02-28;41870394.42;2
FIDC;14.788.370/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS HUNGRIA;2019-02-28;859643.64;1
FIDC;14.880.030/0001-44;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOTORANTIM CRÉDITO CORPORATIVO;2019-02-28;122540133.25;1
FIDC;15.254.288/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CAIXA DUBLIN;2019-02-28;102046937.60;15
FIDC;15.254.301/0001-19;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS IV ENERGISA CENTRO OESTE;2019-02-28;1437231368.02;3
FIDC;15.336.665/0001-48;SIGULER GUFF (JUS BLC) 2C FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;10104356.68;1
FIDC;15.428.505/0001-29;SG 4870 II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;5655963.65;2
FIDC;15.489.383/0001-80;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS ABERTO SAN MARINO;2019-02-28;90600353.91;1
FIDC;15.558.603/0001-80;PORTO NP - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2019-02-28;31068223.54;2
FIDC;15.578.550/0001-60;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL MILÊNIO RECEBÍVEIS LP;2019-02-28;35405705.01;20
FIDC;15.653.649/0001-89;AURUM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2019-02-28;145118967.96;98
FIDC;15.656.321/0001-16;SCE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;25080898.04;1
FIDC;15.675.220/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ARTESANAL MP MICROFINANÇAS;2019-02-28;56254913.41;11
FIDC;15.799.294/0001-30;SIGULER GUFF (JUS BLC) 2B Fundo de Investimento em Direitos Creditórios Não-Padronizados;2019-02-28;6965798.46;2
FIDC;15.835.686/0001-08;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS FIDC - NP GERADOR;2019-02-28;15225672.80;1
FIDC;16.502.939/0001-94;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO F COBALTO - FINANCEIRO;2019-02-28;67769800.46;1
FIDC;16.503.113/0001-40;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS MULTISEGMENTOS NPL ADONARA - NÃO PADRONIZADO;2019-02-28;24719133.43;4
FIDC;16.503.123/0001-85;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS NPL IPANEMA III - NÃO PADRONIZADO;2019-02-28;43479568.65;2
FIDC;16.503.130/0001-87;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS MULTISEGMENTOS NPL IPANEMA V - NÃO PADRONIZADO;2019-02-28;141865.65;1
FIDC;16.548.827/0001-74;PROYEK - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;125507467.77;1
FIDC;16.626.130/0001-74;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BLUE CAPITAL;2019-02-28;28812188.27;1
FIDC;16.686.142/0001-94;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS RECUPERA;2019-02-28;28351128.28;0
FIDC;16.829.910/0001-11;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DIAMOND MOUNTAIN DISTRESSED ASSETS;2019-02-28;22230694.44;2
FIDC;16.858.989/0001-09;OURO VERDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;16063705.42;0
FIDC;16.874.651/0001-40;RADIX PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;10042120.50;2
FIDC;16.874.770/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBIVEIS VHG;2019-02-28;238988923.62;1
FIDC;16.975.604/0001-93;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JUST;2019-02-28;105814199.68;5
FIDC;17.012.019/0001-50;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS PERFORMANCE;2019-02-28;188840973.83;11
FIDC;17.012.639/0001-90;FIDEM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;31342081.24;2
FIDC;17.012.685/0001-99;CAPITAL - FUNDO DE INVESTIMENTO EM  DIREITOS  CREDITÓRIOS  NÃO  PADRONIZADOS;2019-02-28;816632.92;1
FIDC;17.013.985/0001-92;GGR PRIME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;213175689.15;33
FIDC;17.015.979/0001-74;EXCLUSIVO DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;21993246.55;3
FIDC;17.024.362/0001-15;EXP 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;70365315.35;1
FIDC;17.024.546/0001-85;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS AUSTER;2019-02-28;429971087.34;1
FIDC;17.030.517/0001-26;PLATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL - NÃO PADRONIZADO;2019-02-28;29783554.02;1
FIDC;17.030.581/0001-07;CREDIT BRASIL FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS MULTISSETORIAL HIGH;2019-02-28;50801695.50;13
FIDC;17.031.327/0001-23;BRASFOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2019-02-28;52963072.69;5
FIDC;17.033.142/0001-58;BLACKWOOD DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-02-28;1152084.66;1
FIDC;17.040.401/0001-78;FLOW 300 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2019-02-28;24892589.61;1
FIDC;17.043.211/0001-04;VHY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;134206360.40;3
FIDC;17.047.287/0001-08;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMPROCRED - NÃO PADRONIZADOS;2019-02-28;26559120.45;3
FIDC;17.093.144/0001-32;BLACKPARTNERS MIRUNA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;90438862.94;1
FIDC;17.163.831/0001-87;ATLAS GLOBAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;23612215.38;1
FIDC;17.198.361/0001-97;PLATA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2019-02-28;53065822.64;5
FIDC;17.198.518/0001-84;PROPEL TEKCRED FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2019-02-28;22117520.49;1
FIDC;17.198.574/0001-19;PLATA FIDC - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2019-02-28;63488242.01;11
FIDC;17.198.624/0001-68;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP RED CAH;2019-02-28;206378525.27;8
FIDC;17.198.676/0001-34;AZUL - VX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - NÃO PADRONIZADOS;2019-02-28;83599053.52;1
FIDC;17.198.845/0001-36;INVISTA I FIC FIDC MULTISSETORIAL NAO PADRONIZADO;2019-02-28;109871406.57;55
FIDC;17.206.614/0001-27;STEP-UP II CRÉDITO JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;43630843.73;5
FIDC;17.213.074/0001-09;CENTRUM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL NAO PADRONIZADOS;2019-02-28;31184384.99;4
FIDC;17.250.006/0001-10;RED ASSET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS REAL LP;2019-02-28;143318142.27;3
FIDC;17.277.165/0001-08;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ADIANTA;2019-02-28;12870758.43;4
FIDC;17.288.447/0001-00;MULTI7 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL NÃO PADRONIZADO;2019-02-28;27357546.07;10
FIDC;17.334.148/0001-65;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPIRICA HOME EQUITY;2019-02-28;74294291.13;43
FIDC;17.417.511/0001-06;POSITIVO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;594661687.50;4
FIDC;17.468.142/0001-80;VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2019-02-28;123518797.30;43
FIDC;17.474.548/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LF I;2019-02-28;440881858.74;104
FIDC;17.498.285/0001-35;RAIZES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;24289772.33;26
FIDC;17.498.332/0001-40;CANADA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;8719641.68;2
FIDC;17.498.356/0001-08;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - WEX BRASIL;2019-02-28;131173407.17;7
FIDC;17.545.987/0001-22;MURA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;62932293.05;1
FIDC;17.689.111/0001-50;MONZA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-02-28;103814812.46;1
FIDC;17.694.825/0001-56;VERT CAPITAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;20901293.78;1
FIDC;17.717.110/0001-71;ITAPEVA VII MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;256596728.21;3
FIDC;17.911.226/0001-47;JC BG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS - FIDC NP;2019-02-28;74843339.09;3
FIDC;17.920.603/0001-04;DRIVER BRASIL TWO BANCO VOLKSWAGEN FIDC FINANCIAMENTO DE VEÍCULOS;2019-02-28;0.00;0
FIDC;18.048.628/0001-22;SG II A FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;105803446.16;2
FIDC;18.048.642/0001-26;BLC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2019-02-28;422923897.98;2
FIDC;18.063.954/0001-09;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DONEGAL;2019-02-28;204873972.25;2
FIDC;18.109.188/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BPG MULTISSETORIAL;2019-02-28;4199734.28;2
FIDC;18.114.024/0001-37;METROPOLITANA ATIVOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS MULTISSETORIAL;2019-02-28;63525753.32;1
FIDC;18.151.682/0001-07;STONE FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;14694552.97;5
FIDC;18.152.158/0001-42;BCR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;75258440.58;15
FIDC;18.158.834/0001-95;AQUAVIT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;11260685.49;1
FIDC;18.185.812/0001-14;GAVEA SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2019-02-28;251973660.51;35
FIDC;18.269.128/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL DB 18;2019-02-28;10067911.81;9
FIDC;18.289.873/0001-21;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BB VOTORANTIM HIGHLAND INFRAESTRUTURA;2019-02-28;365530795.03;2218
FIDC;18.316.819/0001-28;AMERICAN BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;16002871.01;4
FIDC;18.387.112/0001-02;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ONIX PRIME;2019-02-28;19570906.68;19
FIDC;18.392.964/0001-98;FIDUSSIA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;129987398.52;20
FIDC;18.428.860/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INTERCAPITAL;2019-02-28;60039858.46;27
FIDC;18.537.284/0001-15;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS I;2019-02-28;;0
FIDC;18.563.847/0001-40;LIBRA II NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2019-02-28;111822024.11;15
FIDC;18.593.058/0001-51;ZKR NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISSETORIAL;2019-02-28;41969288.56;4
FIDC;18.622.819/0001-56;OCEANCREDIT - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;1748409.84;1
FIDC;18.675.887/0001-83;SUPERNOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2019-02-28;6562531.30;1
FIDC;18.676.119/0001-44;CROWN OCEAN CAPITAL CREDITS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;244610992.47;4
FIDC;18.676.987/0001-24;CLM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;24109269.05;3
FIDC;18.677.046/0001-05;BRASPOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;24189553.64;1
FIDC;18.717.841/0001-80;FIC FIDC XP SABEMI CONSIGNADOS I;2019-02-28;608996.41;732
FIDC;18.862.277/0001-99;BRASFOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL - NÃO PADRONIZADOS;2019-02-28;54760149.51;2
FIDC;18.947.353/0001-69;PRK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2019-02-28;688342.28;10
FIDC;19.009.231/0001-94;FAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS;2019-02-28;2112154.25;1
FIDC;19.085.639/0001-45;SANASA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;177675643.19;55
FIDC;19.095.084/0001-12;AGP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2019-02-28;4061268.17;5
FIDC;19.117.931/0001-00;FIDC MRFG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;163432709.13;3
FIDC;19.153.705/0001-77;CREDERE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;20442416.56;3
FIDC;19.187.286/0001-94;RUBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2019-02-28;46961608.75;5
FIDC;19.187.295/0001-85;VECTOR NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2019-02-28;19375586.13;2
FIDC;19.213.262/0001-62;AGG  FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDIORIOS MULTISSETORIAL NAO PADRONIZADO;2019-02-28;55849160.00;1
FIDC;19.213.299/0001-90;CREDIT BRASIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2019-02-28;11539505.21;3
FIDC;19.216.624/0001-79;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - SAN JOSÉ CADEIAS PRODUTIVAS;2019-02-28;481148.17;1
FIDC;19.221.032/0001-45;FUNDO DE LIQUIDAÇÃO FINANCEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO;2019-02-28;448922757.17;1
FIDC;19.234.522/0001-86;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RCI BRASIL I - FINANCIAMENTO DE VEÍCULOS;2019-02-28;53509752.49;89
FIDC;19.250.685/0001-52;RIO FORMOSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL NP;2019-02-28;82865007.98;4
FIDC;19.307.169/0001-17;DAYCORP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;72873005.72;2
FIDC;19.372.553/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DA COMPANHIA PERNAMBUCANA DE SANEAMENTO - COMPESA;2019-02-28;97894391.74;2
FIDC;19.388.364/0001-19;BRZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - AGRONEGÓCIO E IMOBILIÁRIO;2019-02-28;1588280.72;1
FIDC;19.388.377/0001-98;ANKARA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;37041023.91;4
FIDC;19.388.423/0001-59;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS  EMPIRICA PÉROLA EMPREENDEDOR;2019-02-28;5405581.46;4
FIDC;19.388.482/0001-27;SEVEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;15945636.78;4
