COMPANY_ID;QUOTA;ISIN;NAME;DATE_INI;EXCLUSIVE;CLASS;REFERENCE;TARGET;OWNERS;ASSETS;EQUITY;DY_LAST;PRICE_QUOTA_EQUITY;PRICE_MARKET;VOLUME;TICKER
17.156.502/0001-09;1000000;BRPORDCTF005;POLO FUNDO DE INVESTIMENTO IMOBILIARIO - RECEBIVEIS IMOBILIARIOS II - FII;12/12/2012;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidor Qualificado;883;104162927;104089586;0,0000%;104.09;00000000096.77;0000000000153665.54;PORD11      
23.964.908/0001-10;542458;BR00KGCTF006;PRIME 16 -FUNDO DE INVESTIMENTO IMOBILIÁRIO;04/01/2016;True;Mandato: Desenvolvimento para VendaSegmento de Atuação: HíbridoTipo de Gestão: Passiva;03/2019;Investidor Profissional;1;403194566;401309358;;739.8;0;0;
31.962.875/0001-06;2326380;BRPBLVCTF007;PROLOGIS BRAZIL LOGISTICS VENTURE FUNDO DE INVESTIMENTO IMOBILIÁRIO;07/08/2013;False;Mandato: HíbridoSegmento de Atuação: LogísticaTipo de Gestão: Ativa;03/2019;Investidor Profissional;2;2499450948;2352372999;;1011.17;0;0;
11.945.604/0001-27;126523;BRRBDSCTF006;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FUNDO DE INVESTIMENTO IMOBILIARIO - FII;27/09/2010;False;Mandato: Desenvolvimento para VendaSegmento de Atuação: ResidencialTipo de Gestão: Ativa;03/2019;Investidor Qualificado;644;27144446;22226135;2,5596%;175.67;00000000189.00;0000000000053709.09;RBDS11      
13.652.006/0001-95;1078000;BRRBGSCTF009;RB CAPITAL GENERAL SHOPPING SULACAP FII;25/08/2011;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;03/2019;Investidores em Geral;1981;100242643;100020667;0,1887%;92.78;00000000044.59;0000000000023580.10;RBGS11      
13.568.181/0001-07;54288;0;RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIARIO - FII;30/05/2011;False;Mandato: Segmento de Atuação: Tipo de Gestão:;03/2019;Investidor Qualificado e Profissional;1;80757310;659741;;12.15;0;0;
18.330.535/0001-96;474468;BRRBCACTF006;RB CAPITAL PETROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;23/09/2013;True;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;03/2019;Investidor Qualificado;1;226102732;224677776;0,5104%;473.54;0;0;
08.696.175/0001-97;927162;0;RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIARIO - FII;30/01/2007;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;03/2019;Investidores em Geral;5146;178781167;178607730;0,6219%;192.64;0;0;
09.006.914/0001-34;1851786;BRRBRDCTF008;RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;13/08/2007;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;03/2019;Investidores em Geral;4430;146004516;144289598;0,7807%;77.92;00000000089.49;0000000000073555.14;RBRD11      
26.511.274/0001-39;60014;BRRCRICTF005;RB CAPITAL RENDIMENTOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;15/08/2018;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;03/2019;Investidor Qualificado;142;61379594;61232256;0,0000%;1020.3;0;0;
29.299.737/0001-39;7905;BRRBTSCF002;RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;30/07/2018;False;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;03/2019;Investidor Qualificado;56;8537509;8521601;0,0000%;1078.0;0;0;
18.836.451/0001-29;100;0;REAG RIACHO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;16/12/2013;False;Mandato: Segmento de Atuação: Tipo de Gestão:;03/2019;Investidor Qualificado;3;110440128;546508;0,0000%;5465.08;0;0;
14.793.782/0001-78;742000;BRRDESCTF000;RENDA DE ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;20/11/2011;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;03/2019;Investidores em Geral;1298;62083828;61437561;0,4267%;82.8;0;0;
28.893.734/0001-66;179904;BRRNOVCTF002;RENOVA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;01/02/2018;True;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Passiva;03/2019;Investidor Profissional;3;155492154;152995813;0,0000%;850.43;0;0;
12.659.641/0001-31;53100;BRRBCBCTF004;RIO BRAVO CRÉDITO IMOBILIÁRIO I FUNDO DE INVESTIMENTO IMOBILIÁRIO;22/06/2011;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;03/2019;Investidor Qualificado;411;2853912;2147946;2,0767%;40.45;00000000191.00;0000000000024637.10;RBCB11      
15.769.670/0001-44;515824;BRRBVOCTF007;RIO BRAVO CRÉDITO IMOBILIÁRIO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;18/12/2012;False;Mandato: Segmento de Atuação: Tipo de Gestão:;03/2019;Investidores em Geral;1206;28352971;28223376;0,3668%;54.72;00000000042.92;0000000000023484.68;RBVO11      
12.323.955/0001-69;1066946;BRFSBICTF000;SABIÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;26/01/2011;False;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;03/2019;Investidor Qualificado;1;58288070;58115400;-0,2126%;54.47;0;0;
13.012.312/0001-67;100;0;SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;17/03/2011;False;Mandato: Segmento de Atuação: Tipo de Gestão:;03/2019;Investidores em Geral;1;184532344;4537830;0,0000%;45378.3;0;0;
17.331.883/0001-15;30;0;SALUS II FUNDO DE INVESTIMENTO IMOBILIARIO - FII;24/05/2013;False;Mandato: Segmento de Atuação: Tipo de Gestão:;03/2019;Investidor Qualificado e Profissional;1;110026200;56327609;0,0000%;1877586.97;0;0;
16.915.840/0001-14;5631512;BRSAAGCTF007;SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;26/12/2012;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;03/2019;Investidores em Geral;8740;517285246;508121679;1,0088%;90.23;00000000123.50;0000000000700845.76;SAAG11      
16.543.270/0001-89;1072588;BRFISDCTF006;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;21/05/2014;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidor Qualificado e Profissional;23;265431475;247017391;0,0000%;230.3;0;0;
31.373.514/0001-16;12231732;000000;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;20/08/2018;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidor Qualificado;8;11752163;11628063;0,0000%;0.95;0;0;
17.198.500/0001-82;88267;BRSBFICTF000;SB FUNDO DE INVESTIMENTO IMOBILIÁRIO;12/12/2012;True;Mandato: Segmento de Atuação: Tipo de Gestão:;03/2019;Investidor Qualificado e Profissional;1;147796738;147769759;0,0000%;1674.12;0;0;
01.657.856/0001-05;4200000;BRSCPFCTF003;SCP FII;31/10/1996;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;03/2019;Investidores em Geral;1425;48953755;48194130;0,3823%;11.47;00000000011.18;0000000000026993.68;SCPF11      
09.326.861/0001-39;989339;BRWPLZCTF004;SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO;17/01/2008;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;03/2019;Investidores em Geral;907;80209833;78920971;0,2994%;79.77;00000000080.93;0000000000027838.95;WPLZ11      
28.216.384/0001-01;2691027;BRSCOOCTF008;Sicoob Agências Fundo de Investimento Imobiliário;19/09/2017;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Passiva;03/2019;Investidor Qualificado;1;27120259;26910270;0,6783%;10.0;0;0;
16.841.067/0001-99;26291;BRREITCTF007;SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2014;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidor Qualificado;24;34919198;34351436;1,3800%;1306.59;0;0;
13.726.079/0001-84;166830;BRFNDACTF004;SONDA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;22/11/2011;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;03/2019;Investidor Qualificado;2;511745833;284677245;0,0000%;1706.39;0;0;
15.538.445/0001-05;1798000;BRSPTWCTF002;SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/03/2013;False;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;03/2019;Investidores em Geral;7868;140032655;135768341;0,8203%;75.51;00000000086.45;0000000000377537.17;SPTW11      
18.311.024/0001-27;11270;BRSPAFCTF007;SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;12/08/2016;False;Mandato: Desenvolvimento para RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;03/2019;Investidor Qualificado;1;12642475;12634175;0,0000%;1121.04;0;0;
11.044.355/0001-07;14976;BRSTRXCTF006;STARX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;22/09/2010;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Passiva;03/2019;Investidor Qualificado;53;271140046;265091192;0,0000%;17701.07;0;0;
27.212.823/0001-37;8314;0;TMJ FUNDO DE INVESTIMENTO IMOBILIARIO;20/06/2017;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;03/2019;Investidor Profissional;3;4397223;4352748;;523.54;0;0;
27.212.823/0001-37;8314;0;TMJ FUNDO DE INVESTIMENTO IMOBILIARIO;20/06/2017;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;03/2019;Investidor Profissional;3;4397223;4352748;;523.54;0;0;
29.018.899/0001-51;63260000;************;TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIÁRIO;24/01/2018;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;03/2019;Investidor Qualificado;1;66905048;66892445;0,0000%;1.06;0;0;
17.007.443/0001-07;18113;BRTSNCCTF009;TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/08/2013;False;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;03/2019;Investidores em Geral;66;101633007;101028883;0,5519%;5577.7;0;0;
26.990.011/0001-50;293994;BRTCPFCTF001;TREECORP REAL ESTATE FII - I;20/01/2017;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;03/2019;Investidor Qualificado;35;28481925;28428510;0,0000%;96.7;0;0;
15.006.267/0001-63;1792557;BRXTEDCTF006;TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;08/11/2012;False;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;03/2019;Investidores em Geral;2775;26721245;26398980;-0,3956%;14.73;00000000006.66;0000000000003575.04;XTED11      
11.839.593/0001-09;1867464;BRTRXLCTF001;TRX REALTY LOGÍSTICA RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;03/08/2010;False;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;03/2019;Investidores em Geral;9754;184829428;184476714;0,3844%;98.78;00000000097.00;0000000000154626.76;TRXL11      
28.090.655/0001-17;49956;BRVLORCTF006;VALORA RE I FUNDO DE INVESTIMENTO IMOBILIARIO - FII;08/08/2017;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidor Profissional;96;45547777;43491408;0,6303%;870.59;0;0;
28.090.655/0001-17;49956;BRVLORCTF006;VALORA RE I FUNDO DE INVESTIMENTO IMOBILIARIO - FII;08/08/2017;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidor Profissional;96;45547777;43491408;0,6303%;870.59;0;0;
29.852.732/0001-91;1120948;BRVGIRCTF008;VALORA RE III FUNDO DE INVESTIMENTO IMOBILIARIO - FII;27/07/2018;False;Mandato: RendaSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidores em Geral;1772;109816188;108603708;0,8593%;96.89;00000000099.99;0000000000718142.23;VGIR11      
17.655.122/0001-19;16;0;VANQUISH FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;14/02/2013;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;03/2019;Investidor Qualificado;1;23991406;23981406;;1498837.88;0;0;
13.842.683/0001-76;58977;BRVLJSCTF004;VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIARIO;14/11/2012;True;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;03/2019;Investidor Qualificado;17;70103634;69941343;;1185.91;0;0;
24.853.044/0001-22;717200;BRVILGCTF001;VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;10/12/2018;False;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;03/2019;Investidor Qualificado;111;154038458;76741959;0,7263%;107.0;00000000112.98;0000000000013445.24;VILG11      
17.554.274/0001-25;8160576;BRVISCCTF005;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;07/08/2013;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;03/2019;Investidores em Geral;68890;912301874;819568941;0,5999%;100.43;00000000108.06;0000000002766008.19;VISC11      
26.452.179/0001-01;28762400;0;VIRACONDO FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;18/12/2017;False;Mandato: Segmento de Atuação: Tipo de Gestão:;03/2019;Investidor Profissional;7;65045333;64878772;0,0000%;2.26;0;0;
16.924.913/0001-34;84100000;BRVREFCTF009;VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;07/06/2013;False;Mandato: Desenvolvimento para VendaSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidor Qualificado;56;72777182;72215051;0,0000%;0.86;0;0;
17.870.926/0001-30;827913;BRVOTSCTF007;Votorantim Securities Master Fundo de Investimento Imobiliário - FII;13/07/2018;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidores em Geral;216;80793686;80722398;0,3794%;97.5;00000000086.50;0000000000000086.50;VOTS11      
21.826.249/0001-20;55468;BRFVRECTF009;VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;06/10/2015;False;Mandato: Desenvolvimento para VendaSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidor Qualificado;151;51118758;50983885;0,0000%;919.16;0;0;
30.248.129/0001-84;10000;0;VX VI - FUNDO DE INVESTIMENTO IMOBILIÁRIO;30/08/2018;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;03/2019;Investidor Qualificado;1;333135866;111573095;0,0000%;11157.31;0;0;
26.269.251/0001-60;31977;000000;WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;02/05/2017;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidor Qualificado;2;147336570;145303427;0,0000%;4544.0;0;0;
26.269.251/0001-60;31977;000000;WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;02/05/2017;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;03/2019;Investidor Qualificado;2;147336570;145303427;0,0000%;4544.0;0;0;
16.802.320/0001-03;2414570;BRXPCMCTF009;XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;11/03/2013;True;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;03/2019;Investidores em Geral;10161;214124612;200579874;1,0250%;83.07;00000000093.00;0000000000655917.33;XPCM11      
18.308.516/0001-63;2121943;BRVREHCTF005;XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/04/2016;False;Mandato: RendaSegmento de Atuação: HotelTipo de Gestão: Ativa;03/2019;Investidor Qualificado;267;550599587;550536560;0,0000%;259.45;0;0;
28.516.325/0001-40;2180089;0;XP Industrial Fundo de Investimento Imobiliário;26/04/2017;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;03/2019;Investidores em Geral;3582;271872685;246004540;0,7200%;112.84;0;0;
26.502.794/0001-85;3661150;0;XP Log Fundo de Investimento Imobiliário - FII;18/10/2016;False;Mandato: HíbridoSegmento de Atuação: LogísticaTipo de Gestão: Ativa;03/2019;Investidores em Geral;19885;571643403;365794453;0,0000%;99.91;0;0;
28.757.546/0001-00;9484954;BRXPMLCTF000;XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;27/12/2017;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;03/2019;Investidores em Geral;44848;1277775177;958680413;0,3015%;101.07;00000000107.25;0000000003784271.74;XPML11      
26.502.810/0001-30;10;0;XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO;18/10/2016;False;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;03/2019;Investidor Profissional;2;123967660;6997494;0,0000%;699749.4;0;0;
26.502.810/0001-30;10;0;XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO;18/10/2016;False;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;03/2019;Investidor Profissional;2;123967660;6997494;0,0000%;699749.4;0;0;
24.853.060/0001-15;39530;0;XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO;27/12/2015;False;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;03/2019;Investidor Profissional;1;51586980;11612829;0,0000%;293.77;0;0;
