ASSETS;CLASS;COMPANY_ID;DATE_INI;DY_LAST;EQUITY;EXCLUSIVE;ISIN;NAME;OWNERS;PRICE_QUOTA_EQUITY;QUOTA;REFERENCE;TARGET;CODISI;PREULT;VOLTOT;CODNEG;DATA
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;146;BZLI11      ;2019-05-16
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;360;BZLI11      ;2019-05-17
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;1470;BZLI11      ;2019-05-20
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;89;BZLI11      ;2019-05-22
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;479220;BZLI11      ;2019-05-23
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;157;BZLI11      ;2019-05-27
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;1357;BZLI11      ;2019-05-29
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;1468;BZLI11      ;2019-05-30
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;195;BZLI11      ;2019-05-31
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;707070;BZLI11      ;2019-05-08
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;45;BZLI11      ;2019-05-10
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;13;451;BZLI11      ;2019-05-15
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;146;BZLI11      ;2019-05-16
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;360;BZLI11      ;2019-05-17
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;1470;BZLI11      ;2019-05-20
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;89;BZLI11      ;2019-05-22
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;479220;BZLI11      ;2019-05-23
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;157;BZLI11      ;2019-05-27
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;1357;BZLI11      ;2019-05-29
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;1468;BZLI11      ;2019-05-30
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;195;BZLI11      ;2019-05-31
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;707070;BZLI11      ;2019-05-08
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;45;BZLI11      ;2019-05-10
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;13;451;BZLI11      ;2019-05-15
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;146;BZLI11      ;2019-05-16
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;360;BZLI11      ;2019-05-17
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;1470;BZLI11      ;2019-05-20
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;89;BZLI11      ;2019-05-22
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;479220;BZLI11      ;2019-05-23
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;157;BZLI11      ;2019-05-27
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;14;1357;BZLI11      ;2019-05-29
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;1468;BZLI11      ;2019-05-30
422721605;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;14.074.706/0001-02;06/12/2016;0,0000%;404278390;0.0;BRBZLICTF003;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28;12.21;33118834;04/2019;Investidor Qualificado e Profissional;BRBZLICTF003;15;195;BZLI11      ;2019-05-31
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;7951;CARE11      ;2019-05-02
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;166231;CARE11      ;2019-05-03
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;17499;CARE11      ;2019-05-06
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;381640;CARE11      ;2019-05-07
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;63221;CARE11      ;2019-05-08
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;11183;CARE11      ;2019-05-09
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;149984;CARE11      ;2019-05-10
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;5007;CARE11      ;2019-05-13
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;34448;CARE11      ;2019-05-14
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;6977;CARE11      ;2019-05-15
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;21897;CARE11      ;2019-05-16
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;35595;CARE11      ;2019-05-17
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;30224;CARE11      ;2019-05-20
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;15733;CARE11      ;2019-05-21
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;68924;CARE11      ;2019-05-22
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;28813;CARE11      ;2019-05-23
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;8086;CARE11      ;2019-05-24
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;28690;CARE11      ;2019-05-27
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;46063;CARE11      ;2019-05-28
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;531650;CARE11      ;2019-05-29
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;837688;CARE11      ;2019-05-30
224008234;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;13.584.584/0001-31;07/12/2011;;223686647;0.0;BRCARECTF000;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1554;1.41;158151503;04/2019;Investidores em Geral;BRCARECTF000;2;132571;CARE11      ;2019-05-31
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1022;124721;CXRI11      ;2019-05-02
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1019;21307;CXRI11      ;2019-05-03
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1019;25416;CXRI11      ;2019-05-06
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1010;72812;CXRI11      ;2019-05-07
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1015;47671;CXRI11      ;2019-05-08
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1015;32457;CXRI11      ;2019-05-09
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1018;16288;CXRI11      ;2019-05-10
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1006;384139;CXRI11      ;2019-05-13
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1010;114799;CXRI11      ;2019-05-14
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1002;436801;CXRI11      ;2019-05-15
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1003;199810;CXRI11      ;2019-05-16
179271301;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;17.098.794/0001-70;12/11/2013;0,6428%;171021320;0.0;BRCXRICTF003;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;1182;1085.33;157576;04/2019;Investidores em Geral;BRCXRICTF003;1003;142434;CXRI11      ;2019-05-17
