COMPANY_ID;NAME;DATE_INI;EXCLUSIVE;CLASS;REFERENCE;TARGET;EQUITY;OWNERS;ASSETS;QUOTA;DY_LAST;PRICE_QUOTA_EQUITY;ISIN
12.358.507/0001-09;ÊXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;08/12/2010;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;677706807.0;54;677778523;400235.0;0,0000%;1694.0;
18.312.285/0001-61;EZTB Fundo de Investimento Imobiliário - FII;18/09/2017;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;285011546.0;1;806937495;209671135.0;0,0000%;2.0;
17.329.029/0001-14;FATOR IFIX FUNDO DE INVESTIMENTO IMOBILIÁRIO;06/05/2013;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;34251202.0;1144;34446638;365972.0;0,4400%;94.0;BRFIXXCTF004
11.664.201/0001-00;FATOR VERITA FUNDO DE INVESTIMENTO IMOBILIARIO;05/08/2010;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;225444758.0;13724;241532535;2241799.0;1,0669%;101.0;BRVRTACTF008
22.016.625/0001-84;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/08/2012;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;57666820.0;1;64417797;8170.0;0,0000%;7059.0;
22.016.625/0001-84;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/08/2012;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;57666820.0;1;64417797;8170.0;0,0000%;7059.0;
20.990.694/0001-69;FGRP FUNDO DE INVESTIMENTO IMOBILIÁRIO;01/03/2018;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;179592793.0;8;183000675;184225.0;;975.0;0
24.814.916/0001-43;FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO NESTPAR;23/05/2016;0.0;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidores em Geral;13713017.0;71;13964399;109790.0;;125.0;BRNPARCTF003
11.281.322/0001-72;FII - PRESIDENTE VARGAS;03/01/2011;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;79352343.0;1606;79572813;195000.0;0,5038%;407.0;BRPRSVCTF008
07.789.135/0001-27;FII ANCAR IC;21/12/2005;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidores em Geral;1418419238.0;56;1521093758;451113.0;0,2906%;3145.0;BRANCRCTF001
11.179.118/0001-45;FII ANHANGUERA EDUCACIONAL;21/12/2009;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;04/2019;Investidores em Geral;121465639.0;3024;122719488;642168.0;0,8043%;190.0;BRFAEDCTF003
10.347.985/0001-80;FII BB VOTORANTIM CIDADE JARDIM CONTINENTAL TOWER;22/12/2010;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidor Qualificado;158246873.0;2113;158756979;2710000.0;0,0000%;59.0;BRBBVJCTF001
14.376.247/0001-11;FII BM BRASCAN LAJES CORPORATIVAS;10/01/2012;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;93099750.0;1145;94705772;998405.0;0,4859%;94.0;BRBMLCCTF004
11.602.654/0001-01;FII CAMPUS FARIA LIMA;29/06/2010;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;04/2019;Investidores em Geral;300485600.0;2738;303129699;167000.0;0,6419%;1800.0;BRFCFLCTF009
13.551.286/0001-45;FII CENESP;27/07/2011;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;277444693.0;2958;281402766;2949248.0;-0,3620%;95.0;BRCNESCTF001
08.924.783/0001-01;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BTG PACTUAL CORPORATE OFFICE FUND;21/06/2007;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;2079156340.0;62463;2292996618;19224537.0;0,7799%;109.0;BRBRCRCTF000
09.552.812/0001-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BTG PACTUAL FUNDO DE CRI;06/05/2008;0.0;Mandato: RendaSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;149761248.0;6329;151156086;1461280.0;0,8263%;103.0;BRFEXCCTF007
11.026.627/0001-38;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BTG PACTUAL FUNDO DE FUNDOS;07/01/2010;0.0;Mandato: RendaSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;731650983.0;50608;743892191;8449360.0;0,4871%;87.0;BRBCFFCTF000
15.799.397/0001-09;FUNDO DE INVESTIMENTO IMOBILIARIO - FII CEO CYRELA COMMERCIAL PROPERTIES;07/11/2012;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;160392732.0;4616;161589104;1815696.0;0,6187%;89.0;BRCEOCCTF003
15.333.306/0001-37;FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA;05/09/2012;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;326119050.0;5406;328580784;3812055.0;0,2228%;86.0;BREDGACTF001
14.788.476/0001-43;FUNDO DE INVESTIMENTO IMOBILIARIO - FII ESMERALDA;29/01/2013;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;12/2017;Investidores em Geral;197457.0;1;22940688;11896.0;0,0000%;17.0;
17.282.011/0001-04;FUNDO DE INVESTIMENTO IMOBILIARIO - FII GOLDEN;15/02/2013;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;214244630.0;1;372863204;205983.0;-1,9354%;1041.0;BRGLDNCTF009
20.787.427/0001-99;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII MEILI;18/12/2014;0.0;Mandato: RendaSegmento de Atuação: HotelTipo de Gestão: Passiva;04/2019;Investidores em Geral;14476033.0;1;14531176;20890.0;-0,2796%;693.0;BRFMLICTF002
18.085.673/0001-57;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII NCH BRASIL RECEBÍVEIS IMOBILIÁRIOS;25/10/2015;0.0;Mandato: RendaSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;11857444.0;1;11993421;41000.0;0,8113%;290.0;BRNCHBCTF000
17.025.970/0001-44;FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE;28/07/2014;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: HospitalTipo de Gestão: Ativa;04/2019;Investidor Qualificado;298345864.0;93;302353485;41494533.0;0,7336%;8.0;BRNVHOCTF003
14.788.492/0001-36;FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES;21/01/2013;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;179045868.0;67;512111970;1836202.0;0,8048%;98.0;BRPATBCTF004
26.314.437/0001-93;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RBR DESENVOLVIMENTO;04/10/2016;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Passiva;04/2019;Investidor Qualificado;48536487.0;45;48718093;515.0;-0,2956%;94246.0;BRRBRMCTF009
32.441.656/0001-36;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RBR DESENVOLVIMENTO III;16/04/2019;1.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;957081.0;75;1051036;999.0;-3,8629%;959.0;
29.467.977/0001-03;FUNDO DE INVESTIMENTO IMOBILIARIO - FII RBR RENDIMENTO HIGH GRADE;03/05/2018;0.0;Mandato: RendaSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;453576010.0;37056;458602645;4693062.0;0,4448%;97.0;BRRBRRCTF008
17.311.079/0001-74;FUNDO DE INVESTIMENTO IMOBILIARIO - FII SIA CORPORATE;19/03/2014;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidor Qualificado;90838243.0;51;91427270;1429740.0;0,0000%;64.0;BRSAICCTF009
17.365.105/0001-47;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TB OFFICE;07/06/2013;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;879003566.0;9428;889497060;10050000.0;0,6992%;88.0;BRTBOFCTF006
32.274.163/0001-59;FUNDO DE INVESTIMENTO IMOBILIARIO - FII UBS (BR) OFFICE;24/04/2019;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;116242698.0;1592;116264320;1205292.0;;97.0;BRRECTCTF000
28.152.272/0001-26;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII UBS (BR) RECEBÍVEIS IMOBILIÁRIOS;16/10/2017;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;322885402.0;1592;325810507;3297522.0;0,7557%;98.0;BRUBSRCTF000
28.152.272/0001-26;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII UBS (BR) RECEBÍVEIS IMOBILIÁRIOS;16/10/2017;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;322885402.0;1592;325810507;3297522.0;0,7557%;98.0;BRUBSRCTF000
15.296.696/0001-12;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;08/08/2012;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;151857358.0;5068;153163277;1784828.0;0,3743%;86.0;BRVLOLCTF009
30.982.923/0001-57;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII VITACON;24/12/2018;0.0;Mandato: Desenvolvimento para VendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;4001628.0;1;4018628;4120.0;0,0000%;972.0;0
26.846.202/0001-42;FUNDO DE INVESTIMENTO IMOBILIÁRIO - HABITAT I;02/12/2016;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidores em Geral;187572938.0;64;188780627;159812.0;0,0000%;1174.0;BRHBTTCTF001
28.729.197/0001-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI CRÉDITO;02/04/2019;0.0;Mandato: HíbridoSegmento de Atuação: LogísticaTipo de Gestão: Ativa;04/2019;Investidor Profissional;12710718.0;1;12731187;125987.0;;101.0;0
30.629.603/0001-18;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;09/11/2018;0.0;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;04/2019;Investidores em Geral;295600977.0;841;301537107;3030000.0;0,7764%;98.0;BRLVBICTF002
30.642.032/0001-51;FUNDO DE INVESTIMENTO IMOBILIÁRIO BACURI;30/04/2019;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;1050000.0;1;1050000;1050.0;0,0000%;1000.0;
29.267.567/0001-00;FUNDO DE INVESTIMENTO IMOBILIÁRIO BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII;12/12/2018;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Profissional;53326852.0;12;53806921;534283.0;0,8626%;100.0;-
15.461.076/0001-91;FUNDO DE INVESTIMENTO IMOBILIÁRIO BR HOTÉIS;22/08/2012;1.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Qualificado e Profissional;158543234.0;11;159649428;1841677.0;;87.0;BRBRHTCTF005
15.461.076/0001-91;FUNDO DE INVESTIMENTO IMOBILIÁRIO BR HOTÉIS;22/08/2012;1.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Qualificado e Profissional;158543234.0;11;159649428;1841677.0;;87.0;BRBRHTCTF005
26.846.134/0001-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL LAND;28/11/2016;0.0;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;21110.0;1;45509;860.0;0,0000%;25.0;0
21.126.204/0001-43;FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL VAREJO;30/10/2014;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidores em Geral;693037355.0;69;693413946;625540.0;1,2738%;1108.0;BRBVARCTF006
10.991.914/0001-15;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;13/07/2009;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;144486770.0;1030;146258906;68518.0;0,9095%;2109.0;BRCXCECTF004
22.211.522/0001-75;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CONVIDA SUAPE - FII;21/05/2015;1.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;05/2019;Investidor Qualificado;202910289.0;1;211439716;180.0;;1127280.0;BRCXSPCTF006
13.020.465/0001-56;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA DESENVOLVIMENTO IMOBILIARIO;01/05/2013;1.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;252844155.0;1;276413164;297.0;0,0000%;851328.0;BRCXDSCTF002
12.969.125/0001-03;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA INCORPORACAO;31/05/2012;0.0;Mandato: Desenvolvimento para VendaSegmento de Atuação: ResidencialTipo de Gestão: Ativa;04/2019;Investidor Profissional;543589819.0;1;551240531;467.0;0,0000%;1164004.0;BRINCPCTF008
12.887.506/0001-43;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;07/12/2011;0.0;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;04/2019;Investidores em Geral;37851730.0;608;38565180;53597.0;0,1128%;707.0;BRCXTLCTF003
30.492.505/0001-81;FUNDO DE INVESTIMENTO IMOBILIÁRIO CDURP;11/06/2018;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;05/2019;Investidor Qualificado;84166392.0;1;84199134;77318778.0;0,0000%;2.0;BRCDUPCTF004
00.762.723/0001-28;FUNDO DE INVESTIMENTO IMOBILIÁRIO CENTRO TEXTIL INTERNACIONAL;18/08/1995;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;123193353.0;3532;124200489;2594279.0;0,7779%;48.0;BRCTXTCTF014
23.582.914/0001-03;FUNDO DE INVESTIMENTO IMOBILIÁRIO CJ - FII;20/10/2015;1.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;85292724.0;1;206965636;45009054.0;0,1923%;2.0;BRCJFICTF007
27.368.863/0001-72;FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL;25/01/2018;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;195883401.0;1;196133077;196247.0;;999.0;0
12.927.767/0001-40;FUNDO DE INVESTIMENTO IMOBILIÁRIO DA REGIÃO DO PORTO;30/03/2011;1.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;246911532.0;2;4634712076;290922157.0;0,0000%;1.0;BRRPORCTF005
13.598.226/0001-88;FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO;09/04/2019;0.0;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;10012476.0;1;10082476;10000.0;0,0000%;1002.0;BRFISPCTF000
18.730.914/0001-73;FUNDO DE INVESTIMENTO IMOBILIÁRIO EXCLUSIVO INFRA PATRIMONIAL II;06/09/2013;1.0;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;89281196.0;1;89732203;55.0;;1623295.0;0
19.419.994/0001-03;2509 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;27/12/2013;1.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidor Qualificado;2324383718.0;1;2324552514;1506194.0;0,6881%;1544.0;-
19.213.231/0001-01;AB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;22/09/2017;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;05/2019;Investidor Profissional;123433585.0;1;123781692;128385.0;;962.0;
19.959.754/0001-00;AB CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;17/04/2017;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;05/2019;Investidor Profissional;36997675.0;1;37146320;8935.0;;4141.0;
13.873.457/0001-52;AESAPAR FUNDO DE INVESTIMENTO IMOBIILÁRIO - FII;08/12/2011;1.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;04/2019;Investidores em Geral;113983723.0;6701;114977777;752500.0;0,8174%;152.0;BRAEFICTF002
31.547.782/0001-07;AGRI8 - FUNDO D E INVESTIMENTO IMOBILIARIO;03/12/2018;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;45238127.0;1;53014910;44800.0;;1010.0;
28.737.771/0001-85;ALIANZA TRUST RENDA IMOBILIARIA - FUNDO DE INVESTIMENTO IMOBILIARIO;27/12/2017;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidores em Geral;97041593.0;6414;118922944;997042.0;0,6890%;98.0;BRALZRCTF006
14.069.202/0001-02;AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;16/11/2012;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado e Profissional;164021084.0;31;167723338;114054.0;0,0000%;1439.0;BRARFICTF004
13.555.918/0001-49;AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO;11/03/2011;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado e Profissional;166916845.0;38;170408142;98221.0;0,0000%;1700.0;BRAQLLCTF008
14.149.745/0001-21;ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/12/2015;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;830450725.0;3;831842472;1309737661.0;;1.0;
12.401.858/0001-47;ATRIUM NAÇÕES UNIDAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;31/08/2012;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;94014340.0;1;532069841;10.0;4,6916%;9401434.0;BRATRNCTF005
22.219.335/0001-38;BANESTES RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO;14/05/2015;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;120977279.0;8256;122208997;1210001.0;0,9044%;100.0;BRBCRITF009
15.570.431/0001-60;BANRISUL NOVAS FRONTEIRAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;11/09/2012;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidores em Geral;63989871.0;929;64946407;700000.0;0,9734%;92.0;BRBNFSCTF000
07.000.400/0001-46;BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO;03/06/2004;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;399161782.0;5250;410240118;130000.0;0,8128%;3071.0;BRBBFICTF006
14.410.722/0001-29;BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;23/08/2012;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;1637495515.0;40759;1639093591;15919690.0;0,9959%;103.0;BRBBPOCTF003
20.716.161/0001-93;BB RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;12/09/2014;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;93123930.0;20;93821184;1035000.0;0,6565%;90.0;BRBBIMCTF002
12.681.340/0001-04;BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;13/06/2011;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;04/2019;Investidores em Geral;161903050.0;5788;162617280;1590000.0;0,9040%;102.0;BRBBRCCTF004
15.394.563/0001-89;BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;07/05/2012;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;116103872.0;1045;117062180;107481.0;0,4812%;1081.0;BRRNDPCTF007
23.120.027/0001-13;BB RENDA DE PAPÉIS IMOBILIÁRIOS II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;27/04/2018;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;104806279.0;870;104887235;1078042.0;0,4322%;98.0;BRRDPDCTF008
31.145.875/0001-05;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;15/06/2018;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;186671967.0;1;602802778;242700000.0;0,0000%;1.0;
18.289.950/0001-43;BIRD FUNDO DE INVESTIMENTO IMOBILIARIO - FII;27/05/2013;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;04/2019;Investidor Profissional;84218160.0;1;84359059;54802678.0;;2.0;BRBRDFCTF003
21.067.825/0001-01;BPG LOGÍSTICA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;16/08/2018;1.0;Mandato: HíbridoSegmento de Atuação: LogísticaTipo de Gestão: Ativa;04/2019;Investidor Qualificado;199048558.0;1;479015396;160952000.0;0,0000%;2.0;
21.044.600/0001-21;BPGB-001 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;16/11/2015;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;409834752.0;1;409862865;290062066.0;0,0000%;2.0;BRBPG1CTF006
20.216.935/0001-17;BRADESCO CARTEIRA IMOBILIÁRIA ATIVA;19/05/2015;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;206146070.0;1489;207597375;1689613.0;0,6528%;123.0;BRBCIACTF005
22.081.808/0001-83;BRAZIL PROPERTIES INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/08/2017;1.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Profissional;52985871.0;1;53019616;1635.0;0,0000%;32408.0;0
26.195.121/0001-20;BRAZIL REAL ESTATE VICTORY FUND I - FUNDO DE INVESTIMENTO IMOBILIARIO;12/09/2016;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;05/2019;Investidor Qualificado;26522154.0;19;26643904;246053.0;0,0000%;108.0;-
14.074.706/0001-02;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;06/12/2016;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado e Profissional;404278390.0;28;422721605;33118834.0;0,0000%;13.0;BRBZLICTF003
14.074.706/0001-02;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;06/12/2016;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado e Profissional;404278390.0;28;422721605;33118834.0;0,0000%;13.0;BRBZLICTF003
13.584.584/0001-31;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;07/12/2011;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;223686647.0;1554;224008234;158151503.0;;2.0;BRCARECTF000
20.748.515/0001-81;BRESCO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/07/2016;0.0;Mandato: HíbridoSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidor Profissional;1502189735.0;10;1606780089;1237531.0;0,0000%;1214.0;
23.964.843/0001-03;BRIO REAL ESTATE II - FUNDO DE INVESTIMENTO IMOBILIÁRIO;06/07/2018;0.0;Mandato: Desenvolvimento para VendaSegmento de Atuação: ResidencialTipo de Gestão: Ativa;04/2019;Investidores em Geral;33514517.0;83;47505850;39831.0;;842.0;
18.929.353/0001-36;BRL EDIFÍCIOS COMERCIAIS FII;19/12/2014;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;20315919.0;2;66534794;41997.0;;484.0;
19.026.454/0001-60;BRL LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;30/12/2014;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;113268367.0;1;113292306;101944.0;;1112.0;
26.545.627/0001-11;BRL VI FUNDO DE INVESTIMENTO IMOBILIARIO;22/03/2017;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;3392582.0;1;358533498;752.0;;4512.0;
