COMPANY_ID;QUOTA;ISIN;NAME;DATE_INI;EXCLUSIVE;CLASS;REFERENCE;TARGET;OWNERS;ASSETS;EQUITY;DY_LAST;PRICE_QUOTA_EQUITY
21.398.200/0001-14;585218;0;LA SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO;03/11/2014;True;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;4;226260104;214572694;;366.65
20.717.355/0001-03;66857;BRRFIICTF007;LA SHOPPING CENTERS II FUNDO DE INVESTIMENTO IMOBILIARIO;14/09/2014;True;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;1;57010744;55649603;;832.37
01.356.517/0001-80;56701;0;LAGRA FII;12/08/1996;True;Mandato: Desenvolvimento para RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;04/2019;Investidores em Geral;6;252036723;156824066;;2765.81
17.209.378/0001-00;124104;BRLATRCTF009;LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;05/02/2013;False;Mandato: Desenvolvimento para VendaSegmento de Atuação: ResidencialTipo de Gestão: Ativa;04/2019;Investidor Qualificado;140;90082226;87608179;0,0000%;705.93
19.722.048/0001-31;916500;BRLOFTCTF005;LOFT I FUNDO DE INVESTIMENTO IMOBILIÁRIO;27/08/2018;False;Mandato: HíbridoSegmento de Atuação: ResidencialTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;72152318;72124627;0,0000%;78.7
24.796.967/0001-90;240250;************;LOFT II MAISON SÃO PAULO FUNDO DE INVESTIMENTO IMOBILIÁRIO;27/09/2018;False;Mandato: HíbridoSegmento de Atuação: ResidencialTipo de Gestão: Ativa;04/2019;Investidor Qualificado;2;24444436;24415282;0,0000%;101.62
02.508.235/0001-14;17100;BRLGVTCTF016;LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL;10/06/1998;False;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;04/2019;Investidores em Geral;6;85669743;85469492;0,9007%;4998.22
30.579.348/0001-46;156108;BRDMACCTF003;MAC FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/08/2018;False;Mandato: Desenvolvimento para VendaSegmento de Atuação: ResidencialTipo de Gestão: Passiva;04/2019;Investidor Qualificado;140;196029135;196004101;0,5010%;1255.57
17.568.605/0001-86;241405927;BRSHPGCTF000;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/10/2016;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;387204215;388214510;0,0000%;1.61
26.499.833/0001-32;2636769;BRMALLCTF007;MALLS BRASIL PLURAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;14/12/2017;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidores em Geral;24404;291211934;289300074;0,6271%;109.72
97.521.225/0001-25;31482823;BRMXRFCTF008;MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;04/07/2011;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;48728;316646103;312732509;-0,1268%;9.93
16.915.968/0001-88;2002613;BRMFIICTF008;MERITO DESENVOLVIMENTO IMOBILIARIO I FII - FUNDO DE INVESTIMENTO IMOBILIARIO;06/03/2013;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;10734;211695771;207271905;1,1494%;103.5
20.003.001/0001-05;23238;BRMKENCTF007;MIKEONE FUNDO DE INVESTIMENTO IMOBILIÁRIO;04/08/2014;True;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Passiva;04/2019;Investidor Qualificado;1;127225428;37578285;1,6263%;1617.1
22.957.521/0001-74;55727500;BRPRTSCTF002;MULTI PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;20/12/2016;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;11;21363859;21246754;0,0000%;0.38
22.459.737/0001-00;1200000;BRSHOPCTF004;MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;16/07/2015;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidores em Geral;10;173687719;173451707;0,2367%;144.54
10.456.810/0001-00;463277;BRDRITCF009;MULTIGESTÃO RENDA COMERCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;24/10/2008;False;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;275;58730795;57994313;0,5108%;125.18
30.495.165/0001-42;404999;0;NE Logistic Fundo de Investimento Imobiliário;30/10/2018;False;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;3;558282127;541305514;0,0000%;1336.56
24.774.904/0001-32;37428;;NF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;22/09/2017;False;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Profissional;1;36697612;36456526;;974.04
17.786.606/0001-05;18738;;NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;17/04/2017;True;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Profissional;1;121146332;120717106;;6442.37
23.179.381/0001-13;88300;;NIHAL FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;08/04/2016;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;1;65036349;64997817;0,0000%;736.1
22.003.469/0001-17;337400;************;NOVA I - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;31/12/2018;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;7;171795139;49896604;0,5997%;147.89
12.811.222/0001-73;125512;;OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO;30/12/2012;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;104970415;103577319;;825.24
27.293.689/0001-46;6651;;OLAVSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO;24/07/2017;False;Mandato: Desenvolvimento para RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;7;6264573;6240644;0,0000%;938.3
01.235.622/0001-61;768166;BRFTCECTF005;OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO;07/10/1996;True;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;52;2539158499;2114745926;0,0000%;2752.98
13.000.836/0001-38;23;0;OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;01/03/2018;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;32;433477216;419993444;;18260584.52
13.000.836/0001-38;23;0;OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;01/03/2018;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;32;433477216;419993444;;18260584.52
26.091.656/0001-50;720000;BROUJPCTF006;OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO- FII;17/01/2017;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;381;75571137;74897357;0,7822%;104.02
19.107.604/0001-60;290000;BRORPDCTF005;OURO PRETO DESENVOLVIMENTO IMOBILIARIO I FUNDO DE INVESTIMENTO IMOBILIARIO - FII;29/03/2016;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;7;36557928;36421230;;125.59
14.465.810/0001-28;56836574;0;PACALU FUNDO DE INVESTIMENTO IMOBILIÁRIO;21/12/2010;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;2;251938467;251543864;;4.43
21.500.514/0001-86;1780984;BRVTVICTF003;PARKING PARTNERS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;11/06/2016;True;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;1;72520865;72413374;0,8503%;40.66
30.048.651/0001-12;1502052;;PÁTRIA EDIFÍCIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;29/03/2019;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;04/2019;Investidores em Geral;2130;294733768;146543602;0,0000%;97.56
14.056.001/0001-62;51699979;BRPRSNCTF005;PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;19/08/2011;False;Mandato: Desenvolvimento para VendaSegmento de Atuação: ResidencialTipo de Gestão: Ativa;04/2019;Investidor Qualificado;79;38572920;35681594;0,0000%;0.69
17.655.102/0001-48;29;;PESCARA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;22/10/2013;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;53398346;53277087;;1837140.93
20.118.492/0001-21;10000;000000;PLATINUM FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/08/2016;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;7;91772373;91726593;0,0000%;9172.66
14.080.689/0001-16;954304;BRPLRICTF000;POLO FII - FII RECEBÍVEIS IMOBILIÁRIOS I;31/10/2011;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;662;94892421;73053619;0,6361%;76.55
17.156.502/0001-09;1000000;BRPORDCTF005;POLO FUNDO DE INVESTIMENTO IMOBILIARIO - RECEBIVEIS IMOBILIARIOS II - FII;12/12/2012;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;954;105069025;104932985;0,0000%;104.93
30.258.790/0001-70;1800;;PRAZO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;08/02/2019;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;2;1802478;1789327;0,0000%;994.07
23.964.908/0001-10;542458;BR00KGCTF006;PRIME 16 -FUNDO DE INVESTIMENTO IMOBILIÁRIO;04/01/2016;True;Mandato: Desenvolvimento para VendaSegmento de Atuação: HíbridoTipo de Gestão: Passiva;05/2019;Investidor Profissional;1;357681646;355230801;;654.85
31.962.875/0001-06;2326380;BRPBLVCTF007;PROLOGIS BRAZIL LOGISTICS VENTURE FUNDO DE INVESTIMENTO IMOBILIÁRIO;07/08/2013;False;Mandato: HíbridoSegmento de Atuação: LogísticaTipo de Gestão: Ativa;04/2019;Investidor Profissional;2;2511894343;2363184333;;1015.82
13.125.823/0001-95;316;;PSG - FUNDO DE INVESTIMENTO IMOBILIÁRIO;26/11/2014;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;41519082;1011551;;3201.11
18.570.740/0001-29;7674;;QUORUM HASTA - FUNDO DE INVESTIMENTO IMOBILARIO - FII;05/08/2014;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;12;4549659;4523763;;589.49
12.978.943/0001-72;610100;;RB CAPITAL ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;07/04/2011;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;04/2019;Investidor Qualificado e Profissional;2;402714569;48331212;;79.22
11.945.604/0001-27;126523;BRRBDSCTF006;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FUNDO DE INVESTIMENTO IMOBILIARIO - FII;27/09/2010;False;Mandato: Desenvolvimento para VendaSegmento de Atuação: ResidencialTipo de Gestão: Ativa;04/2019;Investidor Qualificado;668;25357271;20661487;1,0744%;163.3
13.652.006/0001-95;1078000;BRRBGSCTF009;RB CAPITAL GENERAL SHOPPING SULACAP FII;25/08/2011;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidores em Geral;2016;100340622;100040674;0,1105%;92.8
13.568.181/0001-07;54288;0;RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIARIO - FII;30/05/2011;False;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Qualificado e Profissional;1;77226775;2275193;;41.91
18.330.535/0001-96;474468;BRRBCACTF006;RB CAPITAL PETROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;23/09/2013;True;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;226150321;224733415;0,5068%;473.65
08.696.175/0001-97;927162;0;RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIARIO - FII;30/01/2007;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;5372;178878426;178756836;0,6314%;192.8
09.006.914/0001-34;1851786;BRRBRDCTF008;RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;13/08/2007;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;4723;146383875;144800882;0,6745%;78.2
26.511.274/0001-39;60014;BRRCRICTF005;RB CAPITAL RENDIMENTOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;15/08/2018;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;142;61627774;61426547;0,0000%;1023.54
29.299.737/0001-39;28555;BRRBTSCF002;RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;30/07/2018;False;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;56;30176529;30145935;0,0000%;1055.71
17.374.696/0001-19;244380;BRDOMCCTF004;REAG RENDA IMOBILIÁRIA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;-3/-0/ 201;False;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;03/2019;Investidores em Geral;1161;243665230;243437005;;996.14
18.836.451/0001-29;100;0;REAG RIACHO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;16/12/2013;False;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Qualificado;3;110440128;546508;0,0000%;5465.08
15.348.117/0001-38;1000;;REAG SUCCESS - FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/04/2012;False;Mandato: Segmento de Atuação: Tipo de Gestão:;11/2018;Investidor Qualificado;3;55934291;33514987;0,1098%;33514.99
11.233.841/0001-65;1385320;;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;01/12/2009;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;2;174127621;167116610;0,0000%;120.63
14.793.782/0001-78;742000;BRRDESCTF000;RENDA DE ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;20/11/2011;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;1296;61754053;61218495;0,0606%;82.5
28.893.734/0001-66;179904;BRRNOVCTF002;RENOVA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;01/02/2018;True;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Passiva;04/2019;Investidor Profissional;1;153524337;149235860;0,0000%;829.53
12.659.641/0001-31;53100;BRRBCBCTF004;RIO BRAVO CRÉDITO IMOBILIÁRIO I FUNDO DE INVESTIMENTO IMOBILIÁRIO;22/06/2011;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;411;1859045;1205669;0,5686%;22.71
15.769.670/0001-44;515824;BRRBVOCTF007;RIO BRAVO CRÉDITO IMOBILIÁRIO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;18/12/2012;False;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidores em Geral;1197;26373369;26242903;0,3655%;50.88
12.323.955/0001-69;1066946;BRFSBICTF000;SABIÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;26/01/2011;False;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidor Qualificado;1;59141177;58986673;1,4737%;55.29
28.267.530/0001-10;3554;;SABUGAL FUNDO DE INVESTIMENTO IMOBILIARIO;13/11/2017;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;2;4524325;4497039;0,0000%;1265.35
17.655.115/0001-17;98485;;SAFIRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO;21/05/2015;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;2;367159451;180922583;;1837.06
13.012.312/0001-67;100;0;SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;17/03/2011;False;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidores em Geral;1;175580830;1988521;0,0000%;19885.21
17.331.883/0001-15;30;0;SALUS II FUNDO DE INVESTIMENTO IMOBILIARIO - FII;24/05/2013;False;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Qualificado e Profissional;1;109691817;56401296;0,0000%;1880043.2
16.915.840/0001-14;5631512;BRSAAGCTF007;SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;26/12/2012;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;04/2019;Investidores em Geral;10160;517375855;508214510;1,0086%;90.24
16.543.270/0001-89;1072588;BRFISDCTF006;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;21/05/2014;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado e Profissional;23;265448231;246709929;0,0000%;230.01
31.373.514/0001-16;12231732;000000;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;20/08/2018;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;8;11752219;11592913;0,0000%;0.95
19.131.224/0001-60;1218;;SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;23/12/2014;False;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidor Qualificado;2;1139343276;1138386647;0,0799%;934636.0
17.198.500/0001-82;88267;BRSBFICTF000;SB FUNDO DE INVESTIMENTO IMOBILIÁRIO;12/12/2012;True;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Qualificado e Profissional;1;148262530;148233733;0,0000%;1679.38
01.657.856/0001-05;4200000;BRSCPFCTF003;SCP FII;31/10/1996;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidores em Geral;1503;48982938;48306144;0,3509%;11.5
09.326.861/0001-39;989339;BRWPLZCTF004;SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO;17/01/2008;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidores em Geral;997;80562601;79367982;0,4623%;80.22
28.216.384/0001-01;2691027;BRSCOOCTF008;Sicoob Agências Fundo de Investimento Imobiliário;19/09/2017;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Passiva;04/2019;Investidor Qualificado;1;27122262;26910270;0,6777%;10.0
16.841.067/0001-99;26291;BRREITCTF007;SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2014;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;22;34917881;34859350;0,0000%;1325.9
13.726.079/0001-84;171029;BRFNDACTF004;SONDA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;22/11/2011;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;2;511744481;288302137;0,0000%;1685.69
15.538.445/0001-05;1798000;BRSPTWCTF002;SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/03/2013;False;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;7868;138856464;134757851;0,8203%;74.95
18.311.024/0001-27;11270;BRSPAFCTF007;SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;12/08/2016;False;Mandato: Desenvolvimento para RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;12634411;12603148;0,1975%;1118.29
11.044.355/0001-07;14976;BRSTRXCTF006;STARX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;22/09/2010;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Passiva;04/2019;Investidor Qualificado;53;270810802;265691784;0,0000%;17741.17
21.085.472/0001-64;84400000;;TA FUNDO DE INVESTIMENTO IMOBILIÁRIO;04/08/2014;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;1;243775054;84275673;0,0000%;1.0
18.579.302/0001-21;2563;;TAG BTS - FUNDO DE INVESTIMENTO IMOBILIÁRIO;25/03/2015;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;7;66640722;36304819;;14164.97
11.326.746/0001-06;17450;;TAG GR IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO;19/09/2012;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;394164647;318965766;;18278.84
18.874.954/0001-99;0;;TARANTO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;04/06/2014;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;237000000;519263;;0.0
11.701.400/0001-40;13300000;;TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;08/07/2010;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;7;28816655;28702001;0,0000%;2.16
22.103.617/0001-75;74628077;;TC ALMAVI FUNDO DE INVESTIMENTO IMOBILIARIO - FII;23/09/2015;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;3;83076428;83011019;;1.11
22.044.621/0001-00;7285;;TC EMPRO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;03/07/2015;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;21021326;9728933;;1335.47
13.320.290/0001-00;88617;;TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO;30/06/2011;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;98671644;87527302;;987.7
27.212.823/0001-37;8314;0;TMJ FUNDO DE INVESTIMENTO IMOBILIARIO;20/06/2017;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;3;4391158;4356644;;524.01
27.212.823/0001-37;8314;0;TMJ FUNDO DE INVESTIMENTO IMOBILIARIO;20/06/2017;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;3;4391158;4356644;;524.01
29.018.899/0001-51;63360000;************;TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIÁRIO;24/01/2018;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;66981787;66961058;0,0000%;1.06
17.007.443/0001-07;18113;BRTSNCCTF009;TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/08/2013;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;66;101755953;100082139;0,5509%;5525.43
26.990.011/0001-50;297145;BRTCPFCTF001;TREECORP REAL ESTATE FII - I;20/01/2017;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;46;28769230;28715693;0,0000%;96.64
13.703.596/0001-38;0;;TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;24/09/2012;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;0;0;0;;0.0
15.006.267/0001-63;1792557;BRXTEDCTF006;TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;08/11/2012;False;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;2862;26547901;26307384;-0,5870%;14.68
11.839.593/0001-09;1867464;BRTRXLCTF001;TRX REALTY LOGÍSTICA RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;03/08/2010;False;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;04/2019;Investidores em Geral;11466;185090315;184607187;0,4354%;98.85
21.642.282/0001-09;977889;;TS PART FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;07/02/2018;False;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Passiva;04/2019;Investidor Qualificado;1;117235479;117167980;0,0000%;119.82
28.090.655/0001-17;49956;BRVLORCTF006;VALORA RE I FUNDO DE INVESTIMENTO IMOBILIARIO - FII;08/08/2017;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Profissional;97;43954771;42882141;0,6823%;858.4
28.090.655/0001-17;49956;BRVLORCTF006;VALORA RE I FUNDO DE INVESTIMENTO IMOBILIARIO - FII;08/08/2017;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Profissional;97;43954771;42882141;0,6823%;858.4
29.852.732/0001-91;1120948;BRVGIRCTF008;VALORA RE III FUNDO DE INVESTIMENTO IMOBILIARIO - FII;27/07/2018;False;Mandato: RendaSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;2810;109445984;108085224;0,8794%;96.42
32.186.230/0001-83;141247;;VAM FUNDO DE INVESTIMENTO IMOBILIÁRIO;10/12/2018;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;3;13127711;12992370;;91.98
17.655.122/0001-19;16;0;VANQUISH FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;14/02/2013;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;24355454;24345454;;1521590.88
